filing_id,investment_of_money,common_enterprise,expectation_of_profits,efforts_of_others,howey_discussed,key_quotes
1130,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1131,not_discussed,alleged,not_discussed,not_discussed,1,[]
1132,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1133,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1134,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1135,not_discussed,not_discussed,not_discussed,alleged,1,"[""Howeyand its progeny,\nincludingUnitedHousingFound,\nInc."",""investment\ncontract\""*test articulated by the Supreme Court inSECv."",""investment contract \""is the presenceofan investment in a common venture premised on a\nreasonable expectationofprofits to be derived from the entrepreneurial or managerial effortsof\nothers."",""investment contract\"" depends on the\napplicationofHoweyand its progeny to the particular facts and circumstancesofthe digital asset\ntransaction."",""investment contract, but that designation may change over time if the digital asset later is offered\nand sold in such a way that it will no longer meet thatdefinition."",""investment contract if,\nforexample,purchaserswould no longer reasonably expect a person or group to carry out the\nessentialmanagerialorentrepreneurialefforts.""]"
1136,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1137,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1138,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1139,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1140,not_discussed,alleged,alleged,alleged,1,"[""Expectation of Profits from the Efforts of Gladius and its Agents\n\n20.""]"
1141,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1142,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1143,not_discussed,not_discussed,alleged,not_discussed,1,"[""investment contract versus the \nentity to which he was wiring his investment funds; (2) the legality of the sale of MCash Tokens \nin the United States without being registered with the SEC; (3) the availability of a legal market \nfor MCash Tokens in the United States; and (4) the investment’s one-year lockup period.""]"
1144,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1145,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1146,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1147,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1148,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1149,satisfied,alleged,alleged,alleged,1,"[""Howey,  a  contract,  transaction,  or  scheme  is  an \n“investment  contract”  if  it  involves:  (i)  the  investment  of  money;  (ii)  in  a  common  enterprise;  (iii) \nwith the expectation of profits to come solely from the efforts of others."",""Howey test is not the only test for determining a security but has \nbeen  held  to  embody  “all  the  attributes  that  run  through  all  of  the  Court’s  decisions  defining  a \nsecurity”)."",""investment \ncontract  security  because, inter  alia,  Defendants  touted,  and  Plaintiff  and XRB  purchasers  were \nconditioned to expect, and did reasonably expect, that XRB Tokens received would increase in value \nand become worth more than the fiat or digital currencies invested."",""Investment Contract Securities  \n121."",""investment \ncontract,” or “instrument commonly known as a ‘security."",""investment  contract”  if  it  involves:  (i)  the  investment  of  money;  (ii)  in  a  common  enterprise;  (iii) \nwith the expectation of profits to come solely from the efforts of others."",""investment  contracts  and  that \nany success from Defendants’ development, maintenance, and expansion of the functionality of XRB \n-- as  well  as  any  future  potential  increases to  the  value  of  XRB -- were  entirely  dependent  on \nDefendants’ actions."",""investment  contracts  without  registering \nthem with the necessary governmental authorities or obtain from those authorities an exemption from \nhaving to register the XRB.""]"
1150,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1151,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1152,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1153,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1154,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1155,not_discussed,not_discussed,not_discussed,not_discussed,1,"[""investment contract, and hence\na sale of securities, under the definition of securities set forth by Section 2(a)(1) of the Exchange\nAct.""]"
1156,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1157,not_discussed,alleged,not_discussed,not_discussed,1,[]
1158,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1159,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1160,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1161,not_discussed,not_discussed,not_discussed,not_discussed,1,"[""investment contracts and \ntherefore securities pursuant to Section 2(a)(1) of the Securities Act.""]"
1162,not_discussed,not_discussed,not_discussed,not_discussed,1,"[""investment contracts and \ntherefore securities pursuant to Section 2(a)(1) of the Securities Act."",""investment contracts, which are securities.""]"
1163,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1164,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1165,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1166,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1168,alleged,not_discussed,not_discussed,not_discussed,1,"[""Howey Met Gary (Plastic) (June 14, 2018), available\nat https://www."",""investment contracts (regardless of the terminology or\ntechnology used in the transaction) are securities.""]"
1169,alleged,alleged,satisfied,alleged,1,"[""investment contract is an investment of money in a common\nenterprise with a reasonable expectation of profits to be derived from the entrepreneurial or\nmanagerial efforts of others."",""investment contract “is the presence of an investment in a\ncommon venture premised on a reasonable expectation of profits to be derived from the\nentrepreneurial or managerial efforts of others."",""investment of money in a common\nenterprise with a reasonable expectation of profits to be derived from the entrepreneurial or\nmanagerial efforts of others."",""common\nenterprise with a reasonable expectation of profits to be derived from the entrepreneurial or\nmanagerial efforts of others."",""expectation of profits to be derived from the entrepreneurial or\nmanagerial efforts of others."",""expectation of profits to be derived from the\nentrepreneurial or managerial efforts of others."",""expectation of profits from their investment\nin the Paragon enterprise.""]"
1170,alleged,alleged,satisfied,alleged,1,"[""investment contract is an investment of money in a common\nenterprise with a reasonable expectation of profits to be derived from the entrepreneurial or\nmanagerial efforts of others."",""investment contract “is the presence of an investment in a\ncommon venture premised on a reasonable expectation of profits to be derived from the\nentrepreneurial or managerial efforts of others."",""investment of money in a common\nenterprise with a reasonable expectation of profits to be derived from the entrepreneurial or\nmanagerial efforts of others."",""common\nenterprise with a reasonable expectation of profits to be derived from the entrepreneurial or\nmanagerial efforts of others."",""expectation of profits to be derived from the entrepreneurial or\nmanagerial efforts of others."",""expectation of profits to be derived from the\nentrepreneurial or managerial efforts of others."",""expectation of profits from their\ninvestment in the AirFox enterprise."",""efforts of others—specifically AirFox and its agents— who were to create the\necosystem that would increase the value of AirTokens, and facilitate secondary market trading.""]"
1171,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1172,alleged,not_discussed,alleged,alleged,1,"[""expectation of profits, including through the increased value of their \ninvestments in secondary trading, based on the managerial efforts of others.""]"
1173,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1174,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1175,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1176,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1177,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1178,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1179,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1180,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1181,alleged,alleged,alleged,alleged,1,"[""Howey test: (a) in order to receive any \nFLiK Tokens, an investment of money was required; (b) the investment of money \nwas made into the common enterprise that is FLiK; (c) the success of the investment \n\n- 10 - \n \nand  any  potential  returns  on  such  were  entirely  reliant  on  Defendants’  ability  to \ncreate the promised FLiK."",""Howey test: (a) in order to receive any \n\n- 29 - \n \nFLiK Tokens, an investment of money was required; (b) the investment of money \nwas made into the common enterprise that is FLiK; (c) the success of the investment \nand  any  potential  returns  on  such  were  entirely  reliant  on  Defendants’  ability  to \ncreate the promised FLiK."",""investment of money was required; (b) the investment of money \nwas made into the common enterprise that is FLiK; (c) the success of the investment \n\n- 10 - \n \nand  any  potential  returns  on  such  were  entirely  reliant  on  Defendants’  ability  to \ncreate the promised FLiK."",""common enterprise that is FLiK; (c) the success of the investment \n\n- 10 - \n \nand  any  potential  returns  on  such  were  entirely  reliant  on  Defendants’  ability  to \ncreate the promised FLiK."",""common enterprise that is FLiK; (c) the success of the investment \nand  any  potential  returns  on  such  were  entirely  reliant  on  Defendants’  ability  to \ncreate the promised FLiK."",""efforts  of  others  to  affect  the  failure  or  success  of  the \nenterprise.""]"
1182,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1183,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1184,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1185,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1186,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1187,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1188,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1189,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1190,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1191,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1192,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1193,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1194,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1195,not_discussed,alleged,alleged,alleged,1,"[""investment contract under\nthe Colorado Securities Act means “a contract, transaction or scheme\nwhereby a person invests his money in a common enterprise and is led to\nexpect profits solely from the efforts of the promoter or a third party."",""investment contract as set forth in SEC\nvu."",""common enterprise and is led to\nexpect profits solely from the efforts of the promoter or a third party."",""efforts of the promoter or a third party.""]"
1196,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1197,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1198,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1199,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1200,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1201,alleged,not_discussed,alleged,not_discussed,1,"[""investment contract and therefore was a security, and to reiterate the fundamental principle that the federal securities laws apply – including those relating to offers, sales, and trading – regardless of whether the security is certificated or issued on a blockchain.""]"
1202,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1203,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1204,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1205,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1206,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1207,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1208,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1209,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1210,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1211,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1212,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1213,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1214,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1215,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1216,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1217,alleged,alleged,alleged,alleged,1,"[""investment contract under\nthe Colorado Securities Act means “a contract, transaction or scheme\nwhereby a person invests his money in a common enterprise and is led to\nexpect profits solely from the efforts of the promoter or a third party."",""investment contract as set forth in SEC\nvu."",""common enterprise and is led to\nexpect profits solely from the efforts of the promoter or a third party."",""efforts of the promoter or a third party.""]"
1218,alleged,alleged,alleged,alleged,1,"[""investment contract under\nthe Colorado Securities Act means “a contract, transaction or scheme\nwhereby a person invests his money in a common enterprise and is led to\nexpect profits solely from the efforts of the promoter or a third party."",""investment contract as set forth in SEC\nu."",""common enterprise and is led to\nexpect profits solely from the efforts of the promoter or a third party."",""efforts of the promoter or a third party.""]"
1219,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1220,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1221,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1222,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1223,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1224,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1225,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1226,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1227,alleged,alleged,alleged,alleged,1,"[""investment contracts under SEC v."",""investment \ncontract is an investment of money in a common enterprise with a reasonable expectation of profits \nto be derived from the entrepreneurial or managerial efforts of others."",""investment of money in a common enterprise with a reasonable expectation of profits \nto be derived from the entrepreneurial or managerial efforts of others."",""investment of money or other contributions of value, including \nother digital assets."",""common enterprise with a reasonable expectation of profits \nto be derived from the entrepreneurial or managerial efforts of others."",""expectation of profits \nto be derived from the entrepreneurial or managerial efforts of others."",""expectation of \nprofits derived from the efforts of others, namely from the oil exploration and production \noperations conducted by Tomahawk and Laurance and from the opportunity to trade TOM on a \nsecondary trading platform."",""efforts of others, namely from the oil exploration and production \noperations conducted by Tomahawk and Laurance and from the opportunity to trade TOM on a \nsecondary trading platform.""]"
1228,alleged,alleged,alleged,alleged,1,"[""common  enterprise:  the  development  of  the  UnikoinGold  \nblockchain  project."",""expectation of profits, as described below."",""expectation  of  profit  when  \nused  within  a  community-driven  virtual  economy."",""expectation  of  profit  in  the  UKG  Token.""]"
1229,not_discussed,alleged,alleged,alleged,1,"[""investment contract under\nthe Colorado Securities Act means “a contract, transaction or scheme\nwhereby a person invests his money in a common enterprise and is led to\nexpect profits solely from the efforts of the promoter or a third party."",""investment contract as set forth in SEC\nv."",""common enterprise and is led to\nexpect profits solely from the efforts of the promoter or a third party."",""efforts of the promoter or a third party.""]"
1230,not_discussed,alleged,alleged,alleged,1,"[""investment contract under\nthe Colorado Securities Act means “a contract, transaction or scheme\nwhereby a person invests his money in a common enterprise and is led to\nexpect profits solely from the efforts of the promoter or a third party."",""investment contract as set forth in SEC\nv."",""common enterprise and is led to\nexpect profits solely from the efforts of the promoter or a third party."",""efforts of the promoter or a third party.""]"
1231,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1232,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1233,alleged,alleged,alleged,alleged,1,"[""investment \ncontract \nas \nXRP \npurchasers, \nincluding \nPlaintiff, \nprovided \nconsideration \n(in \nthe form of \nflat, \ni."",""investment \ncontract \nis \n“an \ninvestment \nof \nmoney \nin a \ncommon \nenterprise \nwith profits to \ncome \nsolely \nfrom the efforts of \nothers."",""investment \ncontract \nand, \nthus, \na \nsecurity \nif it \nis: \n(1) \nan \ninvestment; \n(2) \nin \na \ncommon \nenterprise; \n(3) \nwith\na \n43 \n@Warren \nPaul \nAnderson, \nhttps://twitter."",""investment \nof \nmoney \nin a \ncommon \nenterprise \nwith profits to \ncome \nsolely \nfrom the efforts of \nothers."",""common \nenterprise \nand \npurchasers \nreasonably \nexpected \nto \nderive \nprofits \nfrom \ntheir ownership of XRP."",""common \nenterprise \nwith profits to \ncome \nsolely \nfrom the efforts of \nothers."",""common \nenterprise; \n(3) \nwith\na \n43 \n@Warren \nPaul \nAnderson, \nhttps://twitter."",""common \nenterprise \nwith \na reasonable \nexpectation \nof \nprofits \nwhen \nthey \ninvested \nin \nXRP.""]"
1234,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1235,alleged,alleged,alleged,not_discussed,1,"[""investment   contract,   a   form   of   security."",""investment contracts and are therefore subject to federal \nsecurities laws, including the registration requirements promulgated thereunder."",""common  enterprise  that  is  CLOUT  and  the  potential \nfurther CLOUT product lines, including but not limited to daughter tokens, CLC; (c) the success \nof the investment and any potential returns on such was entirely reliant on Defendants’ ability to \ncreate the promised crypto-currency product line.""]"
1236,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1237,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1238,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1239,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1240,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1241,not_discussed,not_discussed,not_discussed,not_discussed,1,"[""investment\tcontract”\tunder\tSection\t2(a)(1)\tof\t\nthe\tSecurities\tAct\tof\t1933\tor\tunder\tSection\t3(a)\n(10)\tof\tthe\tSecurities\tExchange\tAct\tof\t1934\tare\t\n“securities”\tgoverned\tby\tthe\tfederal\tsecurities\t\nlaws\tand\tFINRA\trules,\tirrespective\tof\twhether\tor\t\nnot\tthey\tare\tlabeled\tas\t“securities.""]"
1242,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1243,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1244,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1245,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1246,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1247,alleged,alleged,alleged,alleged,1,"[""Investment Contract” Securities  \n57."",""investment  of  money  in  an  “investment \ncontract."",""common enterprise (Cloud \nand the expected “Crowd Cloud”); and (iii) with the expectation of receiving CLD Tokens which \nwould increase in value and produce substantial returns."",""common enterprise that is Cloud and \nthe Crowd Cloud project.""]"
1248,alleged,alleged,alleged,not_satisfied,1,"[""Howey Met Gary (Plastic)  Remarks at the Yahoo Finance All Markets Summit: Crypto\n\nThank you Andy."",""Howey-in-the-Hills Service, Inc."",""Howey case, tokens and coins are often touted as assets that have a use in their own right, coupled with a promise that the assets will be cultivated in a way that will cause them to grow in value, to be sold later at a profit."",""Howey – where interests in the groves were sold to hotel guests, not farmers – tokens and coins typically are sold to a wide audience rather than to persons who are likely to use them on the network."",""Howey, the investors are passive."",""Howey investment contract element about the efforts of others."",""Howey had utility."",""Howey was not selling oranges and the warehouse receipts promoters were not selling whisky for consumption.""]"
1249,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1250,alleged,alleged,alleged,alleged,1,"[""investment contract” as a contract, transaction, or scheme whereby a person invests\nhis or her money in a common enterprise and is led to expect profits solely from the\nefforts of the promoter or a third party."",""common enterprise and is led to expect profits solely from the\nefforts of the promoter or a third party."",""common enterprise” of establishing the Latium tasking platform, where\nLATX tokens would be the established and sole currency."",""efforts of the promoter or a third party.""]"
1251,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1252,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1253,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1254,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1255,not_discussed,alleged,not_discussed,not_discussed,1,[]
1256,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1257,alleged,alleged,alleged,not_discussed,1,"[""investment\ncontracts\nconstitute\nsecurities,\nand\nan\ninvestment\ncontract\nincludes\nan\ninvestment\nof\nmoney\nin\na\ncommon\nenterprise\nwith\nthe\nexpectation\nof\nprofits\nto\nbe\nderived\nprimarily\nfrom\nthe\nefforts\nof\na\nperson\nother\nthan\nthe\ninvestor."",""investment\nof\nmoney\nin\na\ncommon\nenterprise\nwith\nthe\nexpectation\nof\nprofits\nto\nbe\nderived\nprimarily\nfrom\nthe\nefforts\nof\na\nperson\nother\nthan\nthe\ninvestor."",""common\nenterprise\nwith\nthe\nexpectation\nof\nprofits\nto\nbe\nderived\nprimarily\nfrom\nthe\nefforts\nof\na\nperson\nother\nthan\nthe\ninvestor."",""expectation\nof\nprofits\nto\nbe\nderived\nprimarily\nfrom\nthe\nefforts\nof\na\nperson\nother\nthan\nthe\ninvestor.""]"
1258,not_discussed,not_discussed,not_discussed,not_discussed,1,"[""investment contract and \na solicitation for an investor’s offer to purchase an investment contract from Respondent.""]"
1259,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1260,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1261,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1262,not_discussed,not_discussed,not_discussed,not_discussed,1,"[""investment contract and therefore was a security, and to reiterate the fundamental principal that the federal securities laws apply—including to those relating to offers, sales, and trading—regardless of whether the security is certificated or issued on a blockchain.""]"
1263,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1264,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1265,not_discussed,not_discussed,not_discussed,not_discussed,1,"[""Howey Coins  If you respond to an investment offer like the one shown above, you could get scammed – HoweyCoins are completely fake!\n\nThe SEC’s Office of Investor Education has seen fraudsters pretending to be involved in blockchain technology, initial coin offerings, and cryptocurrencies – when really they are simply operating scams designed to take investors’ hard-earned money."",""HoweyCoins” as an educational tool to alert investors to possible fraud."",""HoweyCoins is the newest and only coin offering that captures the magic of coin trading profits AND the excitement and guaranteed returns."",""HoweyCoins attractive for long-term investment."",""HoweyCoins can serve as a GUARANTEED hedge against inflation and market loss."",""HoweyCoins – this thing is going to pop at the top!” @boxingchamp1934 (John “Champ” Smith, boxer)."",""HoweyCoins will trade on an SEC-compliant exchange where you can buy and sell them for profit."",""HoweyCoins with any major credit card.""]"
1266,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1267,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1268,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1269,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1270,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1271,alleged,alleged,alleged,alleged,1,"[""Investment of Money in a Common \nEnterprise ."",""Investment of Money in A Common Enterprise \n100."",""common  enterprise,  with  an  \nexpectation of profits, solely from the efforts of Defendants."",""expectation of profit, and publicly touted XRP’s price performance on numerous occasions."",""expectation of profits, solely from the efforts of Defendants.""]"
1272,not_discussed,alleged,alleged,alleged,1,"[""investment contract means “a contract, transaction or\nscheme whereby a person invests his money in a common enterprise and is\nled to expect profits solely from the efforts of the promoter or a third party”\n(adopting the definition set forth in SEC v, W."",""common enterprise and is\nled to expect profits solely from the efforts of the promoter or a third party”\n(adopting the definition set forth in SEC v, W."",""efforts of the promoter or a third party”\n(adopting the definition set forth in SEC v, W.""]"
1273,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1274,not_discussed,alleged,alleged,alleged,1,"[""investment contract means “a contract, transaction or\nscheme whereby a person invests his money in a common enterprise and is\nled to expect profits solely from the efforts of the promoter or a third party”\n(adopting the definition set forth in SEC v."",""common enterprise and is\nled to expect profits solely from the efforts of the promoter or a third party”\n(adopting the definition set forth in SEC v."",""efforts of the promoter or a third party”\n(adopting the definition set forth in SEC v.""]"
1275,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1276,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1277,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1278,alleged,alleged,alleged,alleged,1,"[""investment contract” is a contract, transaction or |\nscheme “whereby a person invests his money in a common enterprise\nand is led to expect profits solely from the efforts of the |\npromoter or a third party."",""investment of money in a common enterprise with profits to come\nsolely from the efforts of others."",""common enterprise\nand is led to expect profits solely from the efforts of the |\npromoter or a third party."",""common enterprise with profits to come\nsolely from the efforts of others.""]"
1279,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1280,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1281,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1282,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1283,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1284,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1285,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1286,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1287,satisfied,alleged,alleged,alleged,1,"[""Howey,  a  contract,  transaction,  or  scheme  is  an  \n“investment contract” if it involves: (i) the investment of money; (ii) in a common enterprise; (iii) with \nthe expectation of profits to come solely from the efforts of others."",""Howey test is not the only test for determining a security but has been held \nto embody “all the attributes that run through all of the Court’s decisions defining a security”)."",""Investment Contract Securities  \nthat Were Never Registered or Exempted From Registration With Regulatory Authorities \n55."",""investment \ncontract,” or “instrument commonly known as a ‘security."",""investment contract” if it involves: (i) the investment of money; (ii) in a common enterprise; (iii) with \nthe expectation of profits to come solely from the efforts of others."",""investment contracts and that \nany success from Defendants’ development, maintenance, and expansion of the functionality of XRB \n--   as  well  as  any  future  potential  increases  to  the  value  of  XRB  --   were  entirely  dependent  on  \nDefendants’ actions."",""investment contracts without registering \nthem with the necessary governmental authorities or obtain from those authorities an exemption from \nhaving to register the XRB."",""investment of money; (ii) in a common enterprise; (iii) with \nthe expectation of profits to come solely from the efforts of others.""]"
1288,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1289,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1290,not_discussed,alleged,not_discussed,not_discussed,1,"[""investment contract and, therefore, a “security” as that term is defined under Securities Act \nSection 2(a)(1) [15 U.""]"
1291,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1292,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1293,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1294,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1295,not_discussed,alleged,alleged,alleged,1,"[""Investment Contract, as used in Section 401(k) of the Act, includes:\n(1) any investment in a common enterprise with the expectation of\nprofit to be derived through the essential managerial efforts of\nsomeone other than the investor."",""common enterprise with the expectation of\nprofit to be derived through the essential managerial efforts of\nsomeone other than the investor."",""expectation of\nprofit to be derived through the essential managerial efforts of\nsomeone other than the investor.""]"
1296,not_discussed,alleged,alleged,alleged,1,"[""Investment Contract, as used in Section 401(k) of the Act, includes: |\n(1) any investment in a common enterprise with the expectation of\nprofit to be derived through the essential managerial efforts of |\nsomeone other than the investor."",""common enterprise with the expectation of\nprofit to be derived through the essential managerial efforts of |\nsomeone other than the investor."",""expectation of\nprofit to be derived through the essential managerial efforts of |\nsomeone other than the investor.""]"
1297,not_discussed,alleged,alleged,alleged,1,"[""Investment Contract, as used in Section 401(k) of the Act, includes: |\n(1) any investment in a common enterprise with the expectation of |\nprofit to be derived through the essential managerial efforts of |\nsomeone other than the investor."",""common enterprise with the expectation of |\nprofit to be derived through the essential managerial efforts of |\nsomeone other than the investor."",""expectation of profits from |\nthe efforts of Across Platforms,\n\n20.""]"
1298,alleged,alleged,alleged,alleged,1,"[""Investment Contract, as used in Section 401(k) of the Act, includes: |\n(1) any investment in a common enterprise with the expectation of |\nprofit to be derived through the essential managerial efforts of\nsomeone other than the investor."",""common enterprise with the expectation of |\nprofit to be derived through the essential managerial efforts of\nsomeone other than the investor."",""expectation of profits from the efforts of Mattervest.""]"
1299,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1300,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1301,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1302,alleged,alleged,alleged,alleged,1,"[""investment contracts and are therefore \nsubject to federal securities laws, including the registration requirements \npromulgated thereunder."",""investment \ncontract and is therefore subject to federal and state securities laws, including the \nregistration requirements promulgated thereunder."",""common enterprise and with an expectation that their investments would increase \nin value and produce for them a substantial return − all pivotal occurrences that \nwould be derived solely from the efforts of others, namely Defendants."",""efforts of others, namely Defendants."",""efforts  of  others  continue  to  contain  the  hallmarks  of  a  \nsecurity  under  U."",""efforts of others to affect the failure or success of the \nenterprise.""]"
1303,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1304,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1305,alleged,alleged,alleged,not_discussed,1,"[""investment contracts constitute securities,\nand an investment contract includes an investment of money in a common enterprise with\nthe expectation of profits to be derived primarily from the efforts of a person other than\nthe investor."",""investment\ncontracts and are thus securities as defined by the Act."",""investment of money in a common enterprise with\nthe expectation of profits to be derived primarily from the efforts of a person other than\nthe investor."",""common enterprise with\nthe expectation of profits to be derived primarily from the efforts of a person other than\nthe investor."",""expectation of profits to be derived primarily from the efforts of a person other than\nthe investor.""]"
1306,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1307,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
1308,not_discussed,not_discussed,not_discussed,not_discussed,0,[]
